Crash Breakdown,Crash Breakdown 2,Crash Severity,Cross Street Full Name,Cyclist Flag,Date Of Loss Year,Day Of Week,Derived Crash Congifuration,Heavy Veh Flag,Intersection Crash,Mid Block Crash,Month Of Year,Motorcycle Flag,Municipality Name,Municipality Name (ifnull),Municipality With Boundary,Parking Lot Flag,Pedestrian Flag,Region,Road Location Description,Street Full Name,Street Full Name (ifnull),Time Category,Crash Count,Latitude,Longitude,Number of Records
WEDNESDAY,NORTH VANCOUVER,PROPERTY DAMAGE ONLY,LLOYD AVE,Yes,2016,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,FEBRUARY,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,LLOYD AVE & W 1ST ST,W 1ST ST,W 1ST ST,15:00-17:59,1,49.317595,-123.105113,1
MONDAY,NORTH VANCOUVER,PROPERTY DAMAGE ONLY,LYNNMOUTH AVE,Yes,2019,MONDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,E KEITH RD & LYNNMOUTH AVE & MOUNTAIN HWY,E KEITH RD,E KEITH RD,15:00-17:59,1,49.313266,-123.03815,1
SATURDAY,NORTH VANCOUVER,CASUALTY,RIVERSIDE DR,Yes,2018,SATURDAY,SINGLE VEHICLE,N,Yes,N,FEBRUARY,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,DOLLARTON HWY & RIVERSIDE DR,DOLLARTON HWY,DOLLARTON HWY,12:00-14:59,1,49.305555,-123.014087,1
THURSDAY,NORTH VANCOUVER,CASUALTY,HAMILTON AVE,Yes,2016,THURSDAY,UNDETERMINED,N,Yes,N,JUNE,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,HAMILTON AVE & MARINE DR & W 16TH ST,MARINE DR,MARINE DR,15:00-17:59,1,49.323112,-123.100131,1
WEDNESDAY,NORTH VANCOUVER,CASUALTY,FELL AVE,Yes,2017,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,FELL AVE & W 16TH ST,W 16TH ST,W 16TH ST,12:00-14:59,1,49.323237,-123.094577,1
TUESDAY,NORTH VANCOUVER,CASUALTY,MACKAY AVE,Yes,2017,TUESDAY,SINGLE VEHICLE,N,Yes,N,MAY,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,MACKAY AVE & MARINE DR,MARINE DR,MARINE DR,15:00-17:59,1,49.32381,-123.102143,1
WEDNESDAY,NORTH VANCOUVER,CASUALTY,PEMBERTON AVE,Yes,2018,WEDNESDAY,HEAD ON,N,Yes,N,JANUARY,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,MARINE DR & PEMBERTON AVE,MARINE DR,MARINE DR,15:00-17:59,1,49.323845,-123.107769,1
MONDAY,NORTH VANCOUVER,PROPERTY DAMAGE ONLY,CARRIE CATES CRT,Yes,2019,MONDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,CARRIE CATES CRT & CHESTERFIELD PL & W ESPLANDE LANE,CHESTERFIELD PL,CHESTERFIELD PL,09:00-11:59,1,49.311759,-123.083261,1
SUNDAY,NORTH VANCOUVER,CASUALTY,SHAVINGTON ST,Yes,2017,SUNDAY,UNDETERMINED,N,Yes,N,JULY,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,E KEITH RD & SHAVINGTON ST,E KEITH RD,E KEITH RD,15:00-17:59,1,49.313333,-123.043574,1
FRIDAY,NORTH VANCOUVER,CASUALTY,FELL AVE,Yes,2016,FRIDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,FELL AVE & W 1ST ST,W 1ST ST,W 1ST ST,15:00-17:59,1,49.318039,-123.094731,1
THURSDAY,NORTH VANCOUVER,CASUALTY,W ESPLANADE,Yes,2015,THURSDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,CHESTERFIELD AVE & CHESTERFIELD PL & W ESPLANADE,CHESTERFIELD AVE,CHESTERFIELD AVE,15:00-17:59,1,49.312423,-123.082584,1
THURSDAY,NORTH VANCOUVER,CASUALTY,W 1ST ST,Yes,2018,THURSDAY,SINGLE VEHICLE,N,Yes,N,FEBRUARY,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,MACKAY RD & W 1ST ST,MACKAY RD,MACKAY RD,15:00-17:59,1,49.318129,-123.102393,1
SUNDAY,NORTH VANCOUVER,CASUALTY,W 2ND ST,Yes,2019,SUNDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,CHESTERFIELD AVE & W 2ND ST,CHESTERFIELD AVE,CHESTERFIELD AVE,12:00-14:59,1,49.314018,-123.080955,1
WEDNESDAY,NORTH VANCOUVER,CASUALTY,LLOYD AVE,Yes,2017,WEDNESDAY,UNDETERMINED,N,Yes,N,APRIL,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,LLOYD AVE & MARINE DR,MARINE DR,MARINE DR,09:00-11:59,1,49.323815,-123.104899,1
SUNDAY,CENTRAL SAANICH,CASUALTY,NA,Yes,2018,SUNDAY,SINGLE VEHICLE,N,No,N,MAY,N,CENTRAL SAANICH,CENTRAL SAANICH,NA,No,No,VANCOUVER ISLAND,KEATING CROSS RD,KEATING CROSS RD,KEATING CROSS RD,18:00-20:59,1,NA,NA,1
FRIDAY,VICTORIA,CASUALTY,NA,Yes,2018,FRIDAY,UNDETERMINED,N,No,N,JUNE,N,VICTORIA,VICTORIA,NA,Yes,No,VANCOUVER ISLAND,JACKLIN RD,JACKLIN RD,JACKLIN RD,15:00-17:59,1,NA,NA,1
WEDNESDAY,SAANICH,CASUALTY,CAREY RD,Yes,2017,WEDNESDAY,REAR END,N,Yes,N,MAY,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,CAREY RD & COLUMBINE WAY,COLUMBINE WAY,COLUMBINE WAY,15:00-17:59,1,48.465976,-123.390834,1
FRIDAY,SAANICH,CASUALTY,GRANGE RD,Yes,2016,FRIDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,BURNSIDE RD W & GRANGE RD,BURNSIDE RD W,BURNSIDE RD W,06:00-08:59,1,48.463095,-123.410113,1
FRIDAY,SAANICH,CASUALTY,ANSELL RD,Yes,2019,FRIDAY,SINGLE VEHICLE,N,Yes,N,JANUARY,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,ANSELL RD & MIDGARD AVE,MIDGARD AVE,MIDGARD AVE,09:00-11:59,1,48.463567,-123.323906,1
THURSDAY,SAANICH,CASUALTY,MARIGOLD RD,Yes,2018,THURSDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,COLQUITZ-CAREY PARK TRAIL & INTERURBAN RD & MARIGOLD RD,INTERURBAN RD,INTERURBAN RD,06:00-08:59,1,48.466783,-123.401489,1
WEDNESDAY,SAANICH,CASUALTY,MCKENZIE AVE,Yes,2018,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,CEDARWOOD ST & MCKENZIE AVE,CEDARWOOD ST,CEDARWOOD ST,15:00-17:59,1,48.468621,-123.328701,1
THURSDAY,SAANICH,CASUALTY,MCLELLAN ST,Yes,2017,THURSDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,KENNETH ST & MCLELLAN ST,KENNETH ST,KENNETH ST,15:00-17:59,1,48.470386,-123.383916,1
FRIDAY,SAANICH,PROPERTY DAMAGE ONLY,NA,Yes,2015,FRIDAY,UNDETERMINED,N,No,Y,MARCH,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,FINNERTY RD,FINNERTY RD,FINNERTY RD,12:00-14:59,1,48.467636,-123.306895,1
FRIDAY,SAANICH,PROPERTY DAMAGE ONLY,MCKENZIE AVE,Yes,2017,FRIDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,GABRIOLA RD & MCKENZIE AVE,GABRIOLA RD,GABRIOLA RD,12:00-14:59,1,48.468287,-123.309595,1
TUESDAY,SAANICH,PROPERTY DAMAGE ONLY,MCKENZIE AVE,Yes,2018,TUESDAY,SINGLE VEHICLE,N,Yes,N,JANUARY,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,GORDON HEAD RD & MCKENZIE AVE & TURNING LANE,GORDON HEAD RD,GORDON HEAD RD,15:00-17:59,1,48.468569,-123.319482,1
WEDNESDAY,SAANICH,CASUALTY,BORDEN ST,Yes,2019,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,BORDEN ST & LOCHSIDE TRAIL & MCKENZIE AVE,MCKENZIE AVE,MCKENZIE AVE,15:00-17:59,1,48.47043,-123.361205,1
THURSDAY,SAANICH,CASUALTY,NA,Yes,2016,THURSDAY,UNDETERMINED,N,No,N,AUGUST,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,FINNERTY RD,FINNERTY RD,FINNERTY RD,09:00-11:59,1,48.470556,-123.303347,1
SUNDAY,SAANICH,PROPERTY DAMAGE ONLY,MCKENZIE AVE,Yes,2016,SUNDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,BLENKINSOP RD & MCKENZIE AVE,BLENKINSOP RD,BLENKINSOP RD,06:00-08:59,1,48.471918,-123.351156,1
FRIDAY,SAANICH,CASUALTY,WILKINSON RD,Yes,2019,FRIDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,HELMCKEN RD & SANTA ROSA AVE & WILKINSON RD,SANTA ROSA AVE,SANTA ROSA AVE,15:00-17:59,1,48.474956,-123.412864,1
THURSDAY,SAANICH,CASUALTY,LAMBRICK WAY,Yes,2015,THURSDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,FELTHAM RD & LAMBRICK WAY,FELTHAM RD,FELTHAM RD,18:00-20:59,1,48.476026,-123.328381,1
MONDAY,SAANICH,CASUALTY,CEDAR HILL CROSS RD,Yes,2016,MONDAY,SIDE IMPACT,N,Yes,N,AUGUST,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,CEDAR HILL CROSS RD & CEDAR HILL RD,CEDAR HILL RD,CEDAR HILL RD,03:00-05:59,1,48.462666,-123.336984,1
TUESDAY,SAANICH,CASUALTY,RALPH ST,Yes,2018,TUESDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,RAINBOW ST & RALPH ST,RAINBOW ST,RAINBOW ST,15:00-17:59,1,48.465811,-123.376422,1
MONDAY,LANGFORD,PROPERTY DAMAGE ONLY,MILLSTREAM RD,Yes,2019,MONDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,LANGFORD,LANGFORD,LANGFORD,No,No,VANCOUVER ISLAND,MILLSTREAM RD & TREANOR AVE & TURNING LANE,TREANOR AVE,TREANOR AVE,06:00-08:59,1,48.464496,-123.500301,1
SATURDAY,SAANICH,PROPERTY DAMAGE ONLY,MCKENZIE AVE,Yes,2015,SATURDAY,SINGLE VEHICLE,N,Yes,N,APRIL,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,GLANFORD AVE & MCKENZIE AVE,GLANFORD AVE,GLANFORD AVE,12:00-14:59,1,48.466915,-123.387991,1
MONDAY,SAANICH,CASUALTY,GLANFORD AVE,Yes,2016,MONDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,GLANFORD AVE & MCKENZIE AVE,MCKENZIE AVE,MCKENZIE AVE,15:00-17:59,1,48.466915,-123.387991,1
SUNDAY,SAANICH,CASUALTY,SHELBOURNE ST,Yes,2018,SUNDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,MCKENZIE AVE & SHELBOURNE ST,MCKENZIE AVE,MCKENZIE AVE,09:00-11:59,1,48.468632,-123.332734,1
WEDNESDAY,SAANICH,CASUALTY,CEDAR HILL CROSS RD,Yes,2018,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,CEDAR HILL CROSS RD & LOCHSIDE DR,LOCHSIDE DR,LOCHSIDE DR,12:00-14:59,1,48.471745,-123.360638,1
THURSDAY,SAANICH,PROPERTY DAMAGE ONLY,MCKENZIE AVE,Yes,2016,THURSDAY,UNDETERMINED,N,Yes,N,FEBRUARY,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,CEDAR HILL RD & MCKENZIE AVE,CEDAR HILL RD,CEDAR HILL RD,15:00-17:59,1,48.468644,-123.335332,1
SATURDAY,SAANICH,PROPERTY DAMAGE ONLY,TILLICUM RD,Yes,2019,SATURDAY,SINGLE VEHICLE,N,Yes,N,MARCH,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,CAREY RD & TILLICUM RD,CAREY RD,CAREY RD,18:00-20:59,1,48.463355,-123.385842,1
MONDAY,SAANICH,PROPERTY DAMAGE ONLY,NA,Yes,2017,MONDAY,SINGLE VEHICLE,N,No,N,OCTOBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,FINNERTY RD,FINNERTY RD,FINNERTY RD,09:00-11:59,1,48.467579,-123.306949,1
WEDNESDAY,SAANICH,CASUALTY,GREGORY PL,Yes,2019,WEDNESDAY,SIDE IMPACT,N,Yes,N,MAY,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,CEDAR HILL RD & GREGORY PL,CEDAR HILL RD,CEDAR HILL RD,06:00-08:59,1,48.46547,-123.336135,1
WEDNESDAY,SAANICH,CASUALTY,MCKENZIE AVE,Yes,2015,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,MARCH,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,GABRIOLA RD & MCKENZIE AVE,GABRIOLA RD,GABRIOLA RD,12:00-14:59,1,48.468287,-123.309595,1
MONDAY,SAANICH,CASUALTY,MCKENZIE AVE,Yes,2016,MONDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,BLENKINSOP RD & MCKENZIE AVE,BLENKINSOP RD,BLENKINSOP RD,09:00-11:59,1,48.471918,-123.351156,1
MONDAY,SAANICH,CASUALTY,QUADRA ST,Yes,2015,MONDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,LILY AVE & QUADRA ST,LILY AVE,LILY AVE,15:00-17:59,1,48.479748,-123.377231,1
WEDNESDAY,SAANICH,CASUALTY,REYNOLDS RD,Yes,2016,WEDNESDAY,UNDETERMINED,N,Yes,N,MARCH,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,CUMBERLAND RD & REYNOLDS RD,CUMBERLAND RD,CUMBERLAND RD,18:00-20:59,1,48.467068,-123.35672,1
TUESDAY,LANGFORD,CASUALTY,MCCALLUM RD,Yes,2016,TUESDAY,UNDETERMINED,N,Yes,N,OCTOBER,N,LANGFORD,LANGFORD,LANGFORD,No,No,VANCOUVER ISLAND,MCCALLUM RD & MILLSTREAM RD & TURNING LANE,MILLSTREAM RD,MILLSTREAM RD,15:00-17:59,1,48.460388,-123.497264,1
FRIDAY,SAANICH,CASUALTY,RICHMOND RD,Yes,2018,FRIDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,CEDAR HILL CROSS RD & RICHMOND RD & ST AIDANS ST,CEDAR HILL CROSS RD,CEDAR HILL CROSS RD,06:00-08:59,1,48.460393,-123.330331,1
THURSDAY,SAANICH,CASUALTY,MCKENZIE AVE,Yes,2016,THURSDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,FINNERTY RD & MCKENZIE AVE & SINCLAIR RD,FINNERTY RD,FINNERTY RD,09:00-11:59,1,48.46695,-123.307673,1
TUESDAY,VIEW ROYAL,CASUALTY,HELMCKEN RD,Yes,2017,TUESDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VIEW ROYAL,VIEW ROYAL,SAANICH & VIEW ROYAL,No,No,VANCOUVER ISLAND,BURNSIDE RD W & HELMCKEN RD,BURNSIDE RD W,BURNSIDE RD W,18:00-20:59,1,48.468528,-123.423956,1
FRIDAY,SAANICH,CASUALTY,MCKENZIE AVE,Yes,2017,FRIDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,MARTHA CRES & MCKENZIE AVE,MARTHA CRES,MARTHA CRES,06:00-08:59,1,48.471701,-123.352918,1
TUESDAY,SAANICH,CASUALTY,LOYOLA ST,Yes,2015,TUESDAY,SIDE IMPACT,N,Yes,N,FEBRUARY,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,LAVAL AVE & LOYOLA ST,LAVAL AVE,LAVAL AVE,18:00-20:59,1,48.473202,-123.320747,1
TUESDAY,SAANICH,CASUALTY,CEDAR HILL RD,Yes,2019,TUESDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,CEDAR HILL RD & MCKENZIE AVE,MCKENZIE AVE,MCKENZIE AVE,18:00-20:59,1,48.468644,-123.335332,1
TUESDAY,SAANICH,CASUALTY,TYNDALL AVE,Yes,2017,TUESDAY,UNDETERMINED,N,Yes,N,AUGUST,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,FELTHAM RD & TYNDALL AVE,FELTHAM RD,FELTHAM RD,18:00-20:59,1,48.476014,-123.323042,1
TUESDAY,SAANICH,PROPERTY DAMAGE ONLY,MCKENZIE AVE,Yes,2017,TUESDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,GORDON HEAD RD & MCKENZIE AVE & TURNING LANE,GORDON HEAD RD,GORDON HEAD RD,12:00-14:59,1,48.468569,-123.319482,1
FRIDAY,SAANICH,CASUALTY,HOLLAND AVE,Yes,2017,FRIDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,HELMCKEN RD & HOLLAND AVE,HELMCKEN RD,HELMCKEN RD,15:00-17:59,1,48.469932,-123.42254200000001,1
WEDNESDAY,SAANICH,CASUALTY,MCKENZIE AVE,Yes,2017,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,SAANICH,SAANICH,SAANICH,Yes,No,VANCOUVER ISLAND,MCKENZIE AVE & QUADRA ST,QUADRA ST,QUADRA ST,09:00-11:59,1,48.470029,-123.364594,1
FRIDAY,SAANICH,CASUALTY,MCKENZIE AVE,Yes,2016,FRIDAY,SINGLE VEHICLE,N,Yes,N,APRIL,N,SAANICH,SAANICH,SAANICH,Yes,No,VANCOUVER ISLAND,BORDEN ST & LOCHSIDE TRAIL & MCKENZIE AVE,BORDEN ST,BORDEN ST,15:00-17:59,1,48.47043,-123.361205,1
SATURDAY,VIEW ROYAL,PROPERTY DAMAGE ONLY,BURNSIDE RD W,Yes,2018,SATURDAY,SINGLE VEHICLE,N,Yes,N,DECEMBER,N,VIEW ROYAL,VIEW ROYAL,VIEW ROYAL,No,No,VANCOUVER ISLAND,BURNSIDE RD W & GALLOPING GOOSE TRAIL & WATKISS WAY,WATKISS WAY,WATKISS WAY,09:00-11:59,1,48.464775,-123.446179,1
WEDNESDAY,SAANICH,CASUALTY,MCKENZIE AVE,Yes,2015,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,LARCHWOOD DR & MCKENZIE AVE,LARCHWOOD DR,LARCHWOOD DR,15:00-17:59,1,48.468591,-123.324585,1
TUESDAY,SAANICH,PROPERTY DAMAGE ONLY,MCKENZIE AVE,Yes,2018,TUESDAY,SINGLE VEHICLE,N,Yes,N,MAY,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,CEDAR HILL RD & MCKENZIE AVE,CEDAR HILL RD,CEDAR HILL RD,15:00-17:59,1,48.468644,-123.335332,1
WEDNESDAY,SAANICH,CASUALTY,OPHIR ST,Yes,2018,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,CEDAR HILL CROSS RD & OPHIR ST,CEDAR HILL CROSS RD,CEDAR HILL CROSS RD,15:00-17:59,1,48.461976,-123.334993,1
SUNDAY,SAANICH,CASUALTY,MCKENZIE AVE,Yes,2017,SUNDAY,SINGLE VEHICLE,N,Yes,N,FEBRUARY,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,GORDON HEAD RD & MCKENZIE AVE & TURNING LANE,GORDON HEAD RD,GORDON HEAD RD,15:00-17:59,1,48.468569,-123.319482,1
THURSDAY,SAANICH,CASUALTY,NA,Yes,2016,THURSDAY,UNDETERMINED,N,No,N,MAY,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,CEDAR HILL CROSS RD,CEDAR HILL CROSS RD,CEDAR HILL CROSS RD,15:00-17:59,1,48.466282,-123.348006,1
TUESDAY,SAANICH,CASUALTY,REYNOLDS RD,Yes,2015,TUESDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,LASALLE ST & REYNOLDS RD,LASALLE ST,LASALLE ST,15:00-17:59,1,48.467596,-123.352878,1
WEDNESDAY,SAANICH,PROPERTY DAMAGE ONLY,NA,Yes,2015,WEDNESDAY,SINGLE VEHICLE,N,No,Y,SEPTEMBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,FINNERTY RD,FINNERTY RD,FINNERTY RD,12:00-14:59,1,48.467636,-123.306895,1
THURSDAY,SAANICH,CASUALTY,SHELBOURNE ST,Yes,2015,THURSDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,MCKENZIE AVE & SHELBOURNE ST,MCKENZIE AVE,MCKENZIE AVE,09:00-11:59,1,48.468632,-123.332734,1
SATURDAY,VIEW ROYAL,CASUALTY,WATKISS WAY,Yes,2019,SATURDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VIEW ROYAL,VIEW ROYAL,VIEW ROYAL,No,No,VANCOUVER ISLAND,BURNSIDE RD W & GALLOPING GOOSE TRAIL & WATKISS WAY,BURNSIDE RD W,BURNSIDE RD W,15:00-17:59,1,48.464775,-123.446179,1
THURSDAY,SAANICH,CASUALTY,QUEENSWOOD DR,Yes,2019,THURSDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,ARBUTUS RD & HOBBS ST & QUEENSWOOD DR,ARBUTUS RD,ARBUTUS RD,12:00-14:59,1,48.465733,-123.294185,1
THURSDAY,SAANICH,CASUALTY,GORDON HEAD RD,Yes,2018,THURSDAY,SINGLE VEHICLE,N,Yes,N,FEBRUARY,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,GORDON HEAD RD & MCKENZIE AVE & TURNING LANE,MCKENZIE AVE,MCKENZIE AVE,18:00-20:59,1,48.468569,-123.319482,1
MONDAY,SAANICH,CASUALTY,SHELBOURNE ST,Yes,2018,MONDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,MCKENZIE AVE & SHELBOURNE ST,MCKENZIE AVE,MCKENZIE AVE,09:00-11:59,1,48.468632,-123.332734,1
WEDNESDAY,SAANICH,PROPERTY DAMAGE ONLY,GREENRIDGE CRES,Yes,2019,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,GREENRIDGE CRES & SAANICH RD,SAANICH RD,SAANICH RD,06:00-08:59,1,48.466226,-123.368674,1
FRIDAY,SAANICH,CASUALTY,GLANFORD AVE,Yes,2016,FRIDAY,SINGLE VEHICLE,Y,Yes,N,JUNE,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,GLANFORD AVE & MCKENZIE AVE,MCKENZIE AVE,MCKENZIE AVE,06:00-08:59,1,48.466915,-123.387991,1
FRIDAY,SAANICH,CASUALTY,BLENKINSOP RD,Yes,2017,FRIDAY,UNDETERMINED,N,Yes,N,JUNE,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,BLENKINSOP RD & CEDAR HILL CROSS RD & TURNING LANE,CEDAR HILL CROSS RD,CEDAR HILL CROSS RD,18:00-20:59,1,48.466918,-123.34974,1
MONDAY,SAANICH,CASUALTY,MCKENZIE AVE OFFRAMP,Yes,2018,MONDAY,SINGLE VEHICLE,Y,Yes,N,SEPTEMBER,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,DOUGLAS ST & MCKENZIE AVE & MCKENZIE AVE OFFRAMP & MCKENZIE AVE ONRAMP & PATRICIA BAY HWY & PATRICIA BAY HWY ONRAMP & TURNING LANE,HWY 17,HWY 17,12:00-14:59,1,48.467881,-123.381515,1
THURSDAY,SAANICH,CASUALTY,MCKENZIE AVE,Yes,2017,THURSDAY,SINGLE VEHICLE,N,Yes,N,JANUARY,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,GORDON HEAD RD & MCKENZIE AVE & TURNING LANE,GORDON HEAD RD,GORDON HEAD RD,06:00-08:59,1,48.468569,-123.319482,1
THURSDAY,SAANICH,CASUALTY,NA,Yes,2017,THURSDAY,SINGLE VEHICLE,N,No,N,JANUARY,N,SAANICH,SAANICH,SAANICH,No,No,VANCOUVER ISLAND,GORDON HEAD RD,GORDON HEAD RD,GORDON HEAD RD,06:00-08:59,1,48.469923,-123.318349,1
